9.000000000000000000e+01,9.414990856932342320e-22
9.100000000000000000e+01,2.678181687135747681e-21
9.200000000000000000e+01,6.154510280392963128e-21
9.300000000000000000e+01,9.573033049313757801e-21
9.400000000000000000e+01,1.785374318099035041e-20
9.500000000000000000e+01,3.591663386251494047e-20
9.600000000000000000e+01,1.088191559242000987e-19
9.700000000000000000e+01,1.762140145677547567e-19
9.800000000000000000e+01,2.969848029078405155e-19
9.900000000000000000e+01,5.722210239339894820e-19
1.000000000000000000e+02,1.297203701547993738e-18
1.010000000000000000e+02,2.812563797410001086e-18
1.020000000000000000e+02,4.458177788324036412e-18
1.030000000000000000e+02,7.996824672370394202e-18
1.040000000000000000e+02,1.519128344762936547e-17
1.050000000000000000e+02,3.686030463866691242e-17
1.060000000000000000e+02,6.043648229180688103e-17
1.070000000000000000e+02,1.005375186900061848e-16
1.080000000000000000e+02,1.834758835005727595e-16
1.090000000000000000e+02,4.011087131681705203e-16
1.100000000000000000e+02,1.036828398089519719e-15
1.110000000000000000e+02,1.485735652359688617e-15
1.120000000000000000e+02,2.285985967244396280e-15
1.130000000000000000e+02,3.975734834009364582e-15
1.140000000000000000e+02,7.093137743920309286e-15
1.150000000000000000e+02,1.752066263288488299e-14
1.160000000000000000e+02,2.790011388039399950e-14
1.170000000000000000e+02,4.103445468079998303e-14
1.180000000000000000e+02,6.641916289213700542e-14
1.190000000000000000e+02,1.135497163724392638e-13
1.200000000000000000e+02,2.047566938210193553e-13
1.210000000000000000e+02,4.027811818896417451e-13
1.220000000000000000e+02,5.933633295152900858e-13
1.230000000000000000e+02,9.071251281070680004e-13
1.240000000000000000e+02,1.474688569074079339e-12
1.250000000000000000e+02,2.426675643825427346e-12
1.260000000000000000e+02,4.560284185441144654e-12
1.270000000000000000e+02,7.027893957307845579e-12
1.280000000000000000e+02,1.038436442413001493e-11
1.290000000000000000e+02,1.606049942392241363e-11
1.300000000000000000e+02,2.548710279469980339e-11
1.310000000000000000e+02,4.106818111708436888e-11
1.320000000000000000e+02,6.859039297876170463e-11
1.330000000000000000e+02,1.002942006607032164e-10
1.340000000000000000e+02,1.488029751865160555e-10
1.350000000000000000e+02,2.267400875798074057e-10
1.360000000000000000e+02,3.467289088641844508e-10
1.370000000000000000e+02,5.556128683532180987e-10
1.380000000000000000e+02,8.182957473626392002e-10
1.390000000000000000e+02,1.178572548271529369e-09
1.400000000000000000e+02,1.727044383696772040e-09
1.410000000000000000e+02,2.554312366255250024e-09
1.420000000000000000e+02,3.782426565027653927e-09
1.430000000000000000e+02,5.660219395666650101e-09
1.440000000000000000e+02,7.999270896590493557e-09
1.450000000000000000e+02,1.133449118184193983e-08
1.460000000000000000e+02,1.620079036546374033e-08
1.470000000000000000e+02,2.313307856149864809e-08
1.480000000000000000e+02,3.346088508449348604e-08
1.490000000000000000e+02,4.672362994603579220e-08
1.500000000000000000e+02,6.443229763465711380e-08
1.510000000000000000e+02,8.921661185641890860e-08
1.520000000000000000e+02,1.237062963173826344e-07
1.530000000000000000e+02,1.710083194028311457e-07
1.540000000000000000e+02,2.365510414245482143e-07
1.550000000000000000e+02,3.191835281832328833e-07
1.560000000000000000e+02,4.298059938011151111e-07
1.570000000000000000e+02,5.793186524004248823e-07
1.580000000000000000e+02,7.786217181033921817e-07
1.590000000000000000e+02,1.047826044576026003e-06
1.600000000000000000e+02,1.388140020782584547e-06
1.610000000000000000e+02,1.824915726264108439e-06
1.620000000000000000e+02,2.396708019853981409e-06
1.630000000000000000e+02,3.142071760385586764e-06
1.640000000000000000e+02,4.107238026032636090e-06
1.650000000000000000e+02,5.384540408189352426e-06
1.660000000000000000e+02,6.917527776801763493e-06
1.670000000000000000e+02,8.842516676873117722e-06
1.680000000000000000e+02,1.129582365340666778e-05
1.690000000000000000e+02,1.441376525140566209e-05
1.700000000000000000e+02,1.833265801587335333e-05
1.710000000000000000e+02,2.329177986756061664e-05
1.720000000000000000e+02,2.937572058289714610e-05
1.730000000000000000e+02,3.671759547440080760e-05
1.740000000000000000e+02,4.574728453839729353e-05
1.750000000000000000e+02,5.689466777121230984e-05
1.760000000000000000e+02,7.058962516917154215e-05
1.770000000000000000e+02,8.726203672860070317e-05
1.780000000000000000e+02,1.076991543950196777e-04
1.790000000000000000e+02,1.319645586976495445e-04
1.800000000000000000e+02,1.608991438571084551e-04
1.810000000000000000e+02,1.956285629456699156e-04
1.820000000000000000e+02,2.372784690356075543e-04
1.830000000000000000e+02,2.869745151991949994e-04
1.840000000000000000e+02,3.458423545087057163e-04
1.850000000000000000e+02,4.158566095105069912e-04
1.860000000000000000e+02,4.973127065785597385e-04
1.870000000000000000e+02,5.926591234471919678e-04
1.880000000000000000e+02,7.043724329247943051e-04
1.890000000000000000e+02,8.349292078197571593e-04
1.900000000000000000e+02,9.868060209404707229e-04
1.910000000000000000e+02,1.162942930775492196e-03
1.920000000000000000e+02,1.366046419279415324e-03
1.930000000000000000e+02,1.598788942396454568e-03
1.940000000000000000e+02,1.865786571388993549e-03
1.950000000000000000e+02,2.171655377519416535e-03
1.960000000000000000e+02,2.521011432050108015e-03
1.970000000000000000e+02,2.918470806243451607e-03
1.980000000000000000e+02,3.370983450462863764e-03
1.990000000000000000e+02,3.880976595051055262e-03
2.000000000000000000e+02,4.453890614780436907e-03
2.010000000000000000e+02,5.097623361280993748e-03
2.020000000000000000e+02,5.820072686182710398e-03
2.030000000000000000e+02,6.629136441115573639e-03
2.040000000000000000e+02,7.532712477709566784e-03
2.050000000000000000e+02,8.538698647594676616e-03
2.060000000000000000e+02,9.654992802400886448e-03
2.070000000000000000e+02,1.089025011045054690e-02
2.080000000000000000e+02,1.225296890548349497e-02
2.090000000000000000e+02,1.375288789594228053e-02
2.100000000000000000e+02,1.540078127617031459e-02
2.110000000000000000e+02,1.720742324051100988e-02
2.120000000000000000e+02,1.918358798330777742e-02
2.130000000000000000e+02,2.134004969890402476e-02
2.140000000000000000e+02,2.368758258164316982e-02
2.150000000000000000e+02,2.623696082586862016e-02
2.160000000000000000e+02,2.899895862592379026e-02
2.170000000000000000e+02,3.198435017615208764e-02
2.180000000000000000e+02,3.520390967089691986e-02
2.190000000000000000e+02,3.866096118510018581e-02
2.200000000000000000e+02,4.237187956070165296e-02
2.210000000000000000e+02,4.635776192399298362e-02
2.220000000000000000e+02,5.062564990688736555e-02
2.230000000000000000e+02,5.518258514129797260e-02
2.240000000000000000e+02,6.003560925913799251e-02
2.250000000000000000e+02,6.519176389232059221e-02
2.260000000000000000e+02,7.065809067275896638e-02
2.270000000000000000e+02,7.644163123236627500e-02
2.280000000000000000e+02,8.254942720305571968e-02
2.290000000000000000e+02,8.898852021674047430e-02
2.300000000000000000e+02,9.576595190533371271e-02
2.310000000000000000e+02,1.028680035732302961e-01
2.320000000000000000e+02,1.103016503782053986e-01
2.330000000000000000e+02,1.181098390778801549e-01
2.340000000000000000e+02,1.262858781242685580e-01
2.350000000000000000e+02,1.348230759693845870e-01
2.360000000000000000e+02,1.437147410652422352e-01
2.370000000000000000e+02,1.529541818638554540e-01
2.380000000000000000e+02,1.625347068172382781e-01
2.390000000000000000e+02,1.724496243774046866e-01
2.400000000000000000e+02,1.826922429963686312e-01
2.410000000000000000e+02,1.932558711261441187e-01
2.420000000000000000e+02,2.041338172187451283e-01
2.430000000000000000e+02,2.153193897261856393e-01
2.440000000000000000e+02,2.268058971004796864e-01
2.450000000000000000e+02,2.385866477936411933e-01
2.460000000000000000e+02,2.506549502576841948e-01
2.470000000000000000e+02,2.629944743972334464e-01
2.480000000000000000e+02,2.755973179226414715e-01
2.490000000000000000e+02,2.884455446972157833e-01
2.500000000000000000e+02,3.015209561824918061e-01
2.510000000000000000e+02,3.148053538400050755e-01
2.520000000000000000e+02,3.282805391312911825e-01
2.530000000000000000e+02,3.419283135178854405e-01
2.540000000000000000e+02,3.557304784613235515e-01
2.550000000000000000e+02,3.696688354231409401e-01
2.560000000000000000e+02,3.837251858648731417e-01
2.570000000000000000e+02,3.978813312480555808e-01
2.580000000000000000e+02,4.121190730342239039e-01
2.590000000000000000e+02,4.264202126849135355e-01
2.600000000000000000e+02,4.407665516616599555e-01
2.610000000000000000e+02,4.551398914259988104e-01
2.620000000000000000e+02,4.695220334394654693e-01
2.630000000000000000e+02,4.838947791635954676e-01
2.640000000000000000e+02,4.982399300599242853e-01
2.650000000000000000e+02,5.125392875899875689e-01
2.660000000000000000e+02,5.267845104620819674e-01
2.670000000000000000e+02,5.410147384871624165e-01
2.680000000000000000e+02,5.551075551982597167e-01
2.690000000000000000e+02,5.690543195106325669e-01
2.700000000000000000e+02,5.828463903395396661e-01
2.710000000000000000e+02,5.964751266002394914e-01
2.720000000000000000e+02,6.099318872079906306e-01
2.730000000000000000e+02,6.232080310780518939e-01
2.740000000000000000e+02,6.362949171256818692e-01
2.750000000000000000e+02,6.491839042661390335e-01
2.760000000000000000e+02,6.618663514146820859e-01
2.770000000000000000e+02,6.743336174865697252e-01
2.780000000000000000e+02,6.865770613970604286e-01
2.790000000000000000e+02,6.985880420614128949e-01
2.800000000000000000e+02,7.103579183948857123e-01
2.810000000000000000e+02,7.218780493127375797e-01
2.820000000000000000e+02,7.331397937302270851e-01
2.830000000000000000e+02,7.441345105626127054e-01
2.840000000000000000e+02,7.548535587251532508e-01
2.850000000000000000e+02,7.652882971331071982e-01
2.860000000000000000e+02,7.754475808979390816e-01
2.870000000000000000e+02,7.853566773448901195e-01
2.880000000000000000e+02,7.949519315375785933e-01
2.890000000000000000e+02,8.042383709013878335e-01
2.900000000000000000e+02,8.132210228617015035e-01
2.910000000000000000e+02,8.219049148439029340e-01
2.920000000000000000e+02,8.302950742733757883e-01
2.930000000000000000e+02,8.383965285755032859e-01
2.940000000000000000e+02,8.462143051756692014e-01
2.950000000000000000e+02,8.537534314992568651e-01
2.960000000000000000e+02,8.610189349716498297e-01
2.970000000000000000e+02,8.680158430182316476e-01
2.980000000000000000e+02,8.747491830643856492e-01
2.990000000000000000e+02,8.812239825354953870e-01
3.000000000000000000e+02,8.874452688569444136e-01
3.010000000000000000e+02,8.934180694541162815e-01
3.020000000000000000e+02,8.991474117523943210e-01
3.030000000000000000e+02,9.046383231771619737e-01
3.040000000000000000e+02,9.098958311538030141e-01
3.050000000000000000e+02,9.149249631077006617e-01
3.060000000000000000e+02,9.197307464642385799e-01
3.070000000000000000e+02,9.243182086488002103e-01
3.080000000000000000e+02,9.286923770867688832e-01
3.090000000000000000e+02,9.328582792035283733e-01
3.100000000000000000e+02,9.368209424244620109e-01
3.110000000000000000e+02,9.405853941749532376e-01
3.120000000000000000e+02,9.441566618803857169e-01
3.130000000000000000e+02,9.475100233848835485e-01
3.140000000000000000e+02,9.506132537565303853e-01
3.150000000000000000e+02,9.535764697603604789e-01
3.160000000000000000e+02,9.564032019510011473e-01
3.170000000000000000e+02,9.590969808830802634e-01
3.180000000000000000e+02,9.616613371112252562e-01
3.190000000000000000e+02,9.640998011900635545e-01
3.200000000000000000e+02,9.664159036742230313e-01
3.210000000000000000e+02,9.686131751183308936e-01
3.220000000000000000e+02,9.706951460770150142e-01
3.230000000000000000e+02,9.726653471049027111e-01
3.240000000000000000e+02,9.745273087566217463e-01
3.250000000000000000e+02,9.762845615867995486e-01
3.260000000000000000e+02,9.779406361500637690e-01
3.270000000000000000e+02,9.794990630010419475e-01
3.280000000000000000e+02,9.809633726943616239e-01
3.290000000000000000e+02,9.823370957846503382e-01
3.300000000000000000e+02,9.836237628265356303e-01
3.310000000000000000e+02,9.848269043746451512e-01
3.320000000000000000e+02,9.859500509836064408e-01
3.330000000000000000e+02,9.869967332080470390e-01
3.340000000000000000e+02,9.879704816025945968e-01
3.350000000000000000e+02,9.888748267218765431e-01
3.360000000000000000e+02,9.897132991205204178e-01
3.370000000000000000e+02,9.904894293531538718e-01
3.380000000000000000e+02,9.912067479744045562e-01
3.390000000000000000e+02,9.918687855388998997e-01
3.400000000000000000e+02,9.924790726012674424e-01
3.410000000000000000e+02,9.930411397161348352e-01
3.420000000000000000e+02,9.935585174381296181e-01
3.430000000000000000e+02,9.940347363218794419e-01
3.440000000000000000e+02,9.944733269220116245e-01
3.450000000000000000e+02,9.948778197931539280e-01
3.460000000000000000e+02,9.952517454899338922e-01
3.470000000000000000e+02,9.955986345669790571e-01
3.480000000000000000e+02,9.959220175789169627e-01
3.490000000000000000e+02,9.962254250803752598e-01
3.500000000000000000e+02,9.965123876259813773e-01
3.510000000000000000e+02,9.967740973470764487e-01
3.520000000000000000e+02,9.970096878764564963e-01
3.530000000000000000e+02,9.972323805709274458e-01
3.540000000000000000e+02,9.974425566697741052e-01
3.550000000000000000e+02,9.976405974122813936e-01
3.560000000000000000e+02,9.978268840377341187e-01
3.570000000000000000e+02,9.980017977854171995e-01
3.580000000000000000e+02,9.981657198946153331e-01
3.590000000000000000e+02,9.983190316046135493e-01
3.600000000000000000e+02,9.984621141546966561e-01
3.610000000000000000e+02,9.985953487841494614e-01
3.620000000000000000e+02,9.987191167322568841e-01
3.630000000000000000e+02,9.988337992383036212e-01
3.640000000000000000e+02,9.989397775415747027e-01
3.650000000000000000e+02,9.990374328813549365e-01
3.660000000000000000e+02,9.991271464969291305e-01
3.670000000000000000e+02,9.992092996275820926e-01
3.680000000000000000e+02,9.992842735125987419e-01
3.690000000000000000e+02,9.993524493912639972e-01
3.700000000000000000e+02,9.994142085028625555e-01
3.710000000000000000e+02,9.994699320866794467e-01
3.720000000000000000e+02,9.995200013819993679e-01
3.730000000000000000e+02,9.995647976281071267e-01
3.740000000000000000e+02,9.996047020642878644e-01
3.750000000000000000e+02,9.996400959298260558e-01
3.760000000000000000e+02,9.996713604640068418e-01
3.770000000000000000e+02,9.996988769061150304e-01
3.780000000000000000e+02,9.997230264954353185e-01
3.790000000000000000e+02,9.997441904712527361e-01
3.800000000000000000e+02,9.997627500728519800e-01
3.810000000000000000e+02,9.997790865395180804e-01
3.820000000000000000e+02,9.997935811105357340e-01
3.830000000000000000e+02,9.998066150251897488e-01
3.840000000000000000e+02,9.998185695227651548e-01
3.850000000000000000e+02,9.998298258425467600e-01
3.860000000000000000e+02,9.998407652238193721e-01
3.870000000000000000e+02,9.998517689058677993e-01
3.880000000000000000e+02,9.998632181279769604e-01
3.890000000000000000e+02,9.998724844618750440e-01
3.900000000000000000e+02,9.998804121679596424e-01
3.910000000000000000e+02,9.998880405484712464e-01
3.920000000000000000e+02,9.998953749034208416e-01
3.930000000000000000e+02,9.999024205328193027e-01
3.940000000000000000e+02,9.999091827366776153e-01
3.950000000000000000e+02,9.999156668150066540e-01
3.960000000000000000e+02,9.999218780678171825e-01
3.970000000000000000e+02,9.999278217951204084e-01
3.980000000000000000e+02,9.999335032969269843e-01
3.990000000000000000e+02,9.999389278732478958e-01
4.000000000000000000e+02,9.999441008240940176e-01
4.010000000000000000e+02,9.999490274494763353e-01
4.020000000000000000e+02,9.999537130494057235e-01
4.030000000000000000e+02,9.999581629238930569e-01
4.040000000000000000e+02,9.999623823729493211e-01
4.050000000000000000e+02,9.999663766965853906e-01
4.060000000000000000e+02,9.999701511948121402e-01
4.070000000000000000e+02,9.999737111676405554e-01
4.080000000000000000e+02,9.999770619150813999e-01
4.090000000000000000e+02,9.999802087371456594e-01
4.100000000000000000e+02,9.999831569338443193e-01
4.110000000000000000e+02,9.999859118051881435e-01
4.120000000000000000e+02,9.999884786511882284e-01
4.130000000000000000e+02,9.999908627718553378e-01
4.140000000000000000e+02,9.999930694672003462e-01
4.150000000000000000e+02,9.999951040372343503e-01
4.160000000000000000e+02,9.999969717819680026e-01
4.170000000000000000e+02,9.999986780014123999e-01
4.180000000000000000e+02,1.000000227995578417e+00
4.190000000000000000e+02,1.000001627064476928e+00
4.200000000000000000e+02,1.000002880508118919e+00
4.210000000000000000e+02,1.000003993626515264e+00
4.220000000000000000e+02,1.000004971719676616e+00
4.230000000000000000e+02,1.000005820087614294e+00
4.240000000000000000e+02,1.000006544030338951e+00
4.250000000000000000e+02,1.000007148847861682e+00
4.260000000000000000e+02,1.000007639840193141e+00
4.270000000000000000e+02,1.000008022307344424e+00
4.280000000000000000e+02,1.000008301549326406e+00
4.290000000000000000e+02,1.000008482866150183e+00
4.300000000000000000e+02,1.000008571557826187e+00
4.310000000000000000e+02,1.000008572924365735e+00
4.320000000000000000e+02,1.000008492265779481e+00
4.330000000000000000e+02,1.000008334882078520e+00
4.340000000000000000e+02,1.000008106073273728e+00
4.350000000000000000e+02,1.000007811139375979e+00
4.360000000000000000e+02,1.000007455380396149e+00
4.370000000000000000e+02,1.000007044096345110e+00
4.380000000000000000e+02,1.000006582587233961e+00
4.390000000000000000e+02,1.000006076153073353e+00
4.400000000000000000e+02,1.000005530093874384e+00
4.410000000000000000e+02,1.000004949709648150e+00
4.420000000000000000e+02,1.000004340300405081e+00
4.430000000000000000e+02,1.000003707166156275e+00
4.440000000000000000e+02,1.000003055606912827e+00
4.450000000000000000e+02,1.000002390922685391e+00
4.460000000000000000e+02,1.000001718413485063e+00
4.470000000000000000e+02,1.000001043379322718e+00
4.480000000000000000e+02,1.000000371120209230e+00
4.490000000000000000e+02,9.999997069361553637e-01
4.500000000000000000e+02,9.999990561271722145e-01
4.510000000000000000e+02,9.999984239932706576e-01
4.520000000000000000e+02,9.999978158344616785e-01
4.530000000000000000e+02,9.999972369507560410e-01
4.540000000000000000e+02,9.999966926421646196e-01
4.550000000000000000e+02,9.999961882086985110e-01
4.560000000000000000e+02,9.999957289503684787e-01
4.570000000000000000e+02,9.999953201671855085e-01
4.580000000000000000e+02,9.999949671591604750e-01
4.590000000000000000e+02,9.999946752263042526e-01
4.600000000000000000e+02,9.999944496686278272e-01
4.610000000000000000e+02,9.999942957861420734e-01
4.620000000000000000e+02,9.999942188788578656e-01
4.630000000000000000e+02,9.999942242467860787e-01
4.640000000000000000e+02,9.999943171899378092e-01
4.650000000000000000e+02,9.999945030083237096e-01
4.660000000000000000e+02,9.999947870019548768e-01
4.670000000000000000e+02,9.999951721406044047e-01
4.680000000000000000e+02,9.999955715568294989e-01
4.690000000000000000e+02,9.999959409118768239e-01
4.700000000000000000e+02,9.999962817961014494e-01
4.710000000000000000e+02,9.999965957998592225e-01
4.720000000000000000e+02,9.999968845135052131e-01
4.730000000000000000e+02,9.999971495273951572e-01
4.740000000000000000e+02,9.999973924318843466e-01
4.750000000000000000e+02,9.999976148173284063e-01
4.760000000000000000e+02,9.999978182740825172e-01
4.770000000000000000e+02,9.999980043925024153e-01
4.780000000000000000e+02,9.999981747629432816e-01
4.790000000000000000e+02,9.999983309757608518e-01
4.800000000000000000e+02,9.999984746213103071e-01
4.800000000000000000e+02,9.999984746213103071e-01
4.810000000000000000e+02,9.999986066512727145e-01
4.820000000000000000e+02,9.999987275938337916e-01
4.830000000000000000e+02,9.999988383482474319e-01
4.840000000000000000e+02,9.999989397437069050e-01
4.850000000000000000e+02,9.999990325445545780e-01
4.860000000000000000e+02,9.999991174551375872e-01
4.870000000000000000e+02,9.999991951242828137e-01
4.880000000000000000e+02,9.999992661494909729e-01
4.890000000000000000e+02,9.999993310808170666e-01
4.900000000000000000e+02,9.999993904244686149e-01
4.910000000000000000e+02,9.999994446461573094e-01
4.920000000000000000e+02,9.999994941741928711e-01
4.930000000000000000e+02,9.999995394023626361e-01
4.940000000000000000e+02,9.999995806925912056e-01
4.950000000000000000e+02,9.999996183774241265e-01
4.960000000000000000e+02,9.999996527623009612e-01
4.970000000000000000e+02,9.999996841276799220e-01
4.980000000000000000e+02,9.999997127309980804e-01
4.990000000000000000e+02,9.999997388084881367e-01
5.000000000000000000e+02,9.999997625768505261e-01
5.010000000000000000e+02,9.999997842348087307e-01
5.020000000000000000e+02,9.999998039645406900e-01
5.030000000000000000e+02,9.999998219330080707e-01
5.040000000000000000e+02,9.999998382931732932e-01
5.050000000000000000e+02,9.999998531851321815e-01
5.060000000000000000e+02,9.999998667371561289e-01
5.070000000000000000e+02,9.999998790666569937e-01
5.080000000000000000e+02,9.999998902810658397e-01
5.090000000000000000e+02,9.999999004786563894e-01
5.100000000000000000e+02,9.999999097492984212e-01
5.110000000000000000e+02,9.999999181751503263e-01
5.120000000000000000e+02,9.999999258312960437e-01
5.130000000000000000e+02,9.999999327863378085e-01
5.140000000000000000e+02,9.999999391029334994e-01
5.150000000000000000e+02,9.999999448382967948e-01
5.160000000000000000e+02,9.999999500446540290e-01
5.170000000000000000e+02,9.999999547696660773e-01
5.180000000000000000e+02,9.999999590568132701e-01
5.190000000000000000e+02,9.999999629457504424e-01
5.200000000000000000e+02,9.999999664726366699e-01
5.210000000000000000e+02,9.999999696704303664e-01
5.220000000000000000e+02,9.999999725691653962e-01
5.230000000000000000e+02,9.999999751962017625e-01
5.240000000000000000e+02,9.999999775764610854e-01
5.250000000000000000e+02,9.999999797326326600e-01
5.260000000000000000e+02,9.999999816853697432e-01
5.270000000000000000e+02,9.999999834534659682e-01
5.280000000000000000e+02,9.999999850540236546e-01
5.290000000000000000e+02,9.999999865025942514e-01
5.300000000000000000e+02,9.999999878133182252e-01
5.310000000000000000e+02,9.999999889990510704e-01
5.320000000000000000e+02,9.999999900714791057e-01
5.330000000000000000e+02,9.999999910412158410e-01
5.340000000000000000e+02,9.999999919179034524e-01
5.350000000000000000e+02,9.999999927102989350e-01
5.360000000000000000e+02,9.999999934263538170e-01
5.370000000000000000e+02,9.999999940732827719e-01
5.380000000000000000e+02,9.999999946576346721e-01
5.390000000000000000e+02,9.999999951853504321e-01
5.400000000000000000e+02,9.999999956618185193e-01
5.410000000000000000e+02,9.999999960919239150e-01
5.420000000000000000e+02,9.999999964800967422e-01
5.430000000000000000e+02,9.999999968303522335e-01
5.440000000000000000e+02,9.999999971463283677e-01
5.450000000000000000e+02,9.999999974313203976e-01
5.460000000000000000e+02,9.999999976883124919e-01
5.470000000000000000e+02,9.999999979200080436e-01
5.480000000000000000e+02,9.999999981288546502e-01
5.490000000000000000e+02,9.999999983170664297e-01
5.500000000000000000e+02,9.999999984866461133e-01
5.510000000000000000e+02,9.999999986394082496e-01
5.520000000000000000e+02,9.999999987769905285e-01
5.530000000000000000e+02,9.999999989008628853e-01
5.540000000000000000e+02,9.999999990123370486e-01
5.550000000000000000e+02,9.999999991129294719e-01
5.560000000000000000e+02,9.999999992032735374e-01
5.570000000000000000e+02,9.999999992843020546e-01
5.580000000000000000e+02,9.999999993584393065e-01
5.590000000000000000e+02,9.999999994327484210e-01
5.600000000000000000e+02,9.999999994963523209e-01
5.610000000000000000e+02,9.999999995553581211e-01
5.620000000000000000e+02,9.999999996384434375e-01
5.630000000000000000e+02,9.999999997581098254e-01
5.640000000000000000e+02,9.999999998213815466e-01
5.650000000000000000e+02,9.999999999639639370e-01
5.660000000000000000e+02,1.000000000153198121e+00
5.670000000000000000e+02,9.999999993313610780e-01
5.680000000000000000e+02,9.999999986652259309e-01
5.690000000000000000e+02,9.999999990585558551e-01
5.700000000000000000e+02,9.999999962526675557e-01
5.710000000000000000e+02,9.999999764515986600e-01
5.720000000000000000e+02,9.999999391527644166e-01
5.730000000000000000e+02,9.999999447194588553e-01
5.740000000000000000e+02,9.999999522614844150e-01
5.750000000000000000e+02,9.999999156579721937e-01
5.760000000000000000e+02,9.999997560155010623e-01
5.770000000000000000e+02,9.999995522808579063e-01
5.780000000000000000e+02,1.000000076912529678e+00
5.790000000000000000e+02,1.000000424465545157e+00
5.800000000000000000e+02,9.999999910285626292e-01
5.810000000000000000e+02,9.999994396117979356e-01
