0.000000000000000000e+00
2.292646107052386151e-165
1.551546977147950309e-134
5.568353526755691031e-122
6.618096440392649163e-105
2.483732544953976289e-102
3.555576737733075114e-91
1.082835056249417905e-89
2.117857391762033675e-87
1.362677119049638369e-78
6.216447655713374139e-78
8.041263519046409192e-76
1.995061981881743136e-69
1.214346809946107184e-68
1.083348561226752368e-66
4.125192624283555988e-66
2.237385748720713431e-64
8.735483829017330849e-64
6.233765560215704852e-58
1.901524410138841081e-57
8.260245131499684022e-57
4.955151323865624546e-55
1.145483002077098447e-54
3.822737100963223733e-53
9.969880305947344079e-53
4.070982612282778520e-52
3.941599292423112075e-48
6.370702173765401471e-48
2.259068345755543962e-47
8.803640856528671263e-46
1.577481124843559139e-45
5.494294599577294672e-45
1.101881212176742143e-43
1.965991440299067644e-43
6.565140795911949855e-43
9.104475714146556584e-42
1.678094306814820807e-41
5.511161917556339829e-41
3.744638038944213856e-38
5.364821898584372318e-38
1.227218767754607927e-37
3.515739366360684178e-37
6.880128537780057505e-36
1.066526213853000447e-35
2.784582924287447452e-35
3.156134561848175243e-34
6.800514358590954458e-34
1.245108283449743263e-33
3.327830826480685679e-33
2.956413248918496441e-32
4.810619513998072904e-32
1.027661765136313729e-31
2.696198330336202357e-31
1.707151118470696255e-30
2.797346392780227858e-30
6.586262446106906682e-30
1.779680803377641694e-28
6.183409971083782416e-28
8.199142658443373923e-28
1.593522107068590000e-27
3.749998741304080967e-27
3.847024267920415809e-26
6.071443256306851944e-26
9.475738294241530340e-26
2.031280061498759089e-25
4.899652222254033136e-25
2.674677754049317983e-24
3.855708340402512616e-24
7.008696684279827315e-24
1.510928248867610319e-23
6.824533886305608469e-23
1.229193761145114720e-22
1.916784320969262547e-22
3.787989471623669375e-22
7.885573616629000017e-22
2.968420326418217492e-21
4.539911992968343264e-21
7.870054974653033041e-21
1.583185005966733163e-20
4.582410205885101219e-20
9.212763510012108410e-20
1.443725089785773750e-19
2.673121548727261877e-19
5.257000039610740056e-19
3.032922681844941839e-18
4.683630670416589058e-18
6.397104240305437465e-18
1.068873371301844813e-17
2.007390941006259058e-17
4.272603929158981490e-17
1.309285093295592322e-16
1.847541821882615524e-16
2.756011380868945411e-16
4.748674572446562045e-16
8.539512198807437350e-16
2.206401766837981416e-15
3.820116653703298892e-15
5.455222789399122887e-15
8.580137258026563794e-15
1.466327714368672963e-14
2.517305953048073948e-14
5.747908354713422702e-14
8.640371451356646378e-14
1.275255889861157634e-13
2.040906696276425922e-13
3.393449191010076185e-13
6.078843592635870140e-13
1.089992087362856723e-12
1.590809961617817877e-12
2.399354802958132180e-12
3.804643432313461841e-12
6.095692670613467047e-12
1.079497838039576334e-11
