2.23.21        000108.0        0.9980
2.23.22        000108.0        0.9988
2.23.23        000108.0        0.9988
2.23.24        000108.0        0.9993
2.23.25        000108.1        0.9993
2.23.26        000108.1        0.9988
2.23.27        000108.1        0.9988
2.23.28        000108.2        0.9988
2.23.29        000108.2        0.9988
2.23.30        000108.3        0.9988
2.23.31        000108.3        0.9993
2.23.32        000108.3        0.9988
2.23.33        000108.3        0.9988
2.23.34        000108.3        0.9988
2.23.35        000108.4        0.9988
2.23.36        000108.4        0.9988
2.23.37        000108.4        0.9988
2.23.38        000108.5        0.9988
2.23.39        000108.5        0.9988
2.23.40        000108.5        0.9988
2.23.41        000108.6        0.9988
2.23.42        000108.6        0.9988
2.23.43        000108.6        0.9988
2.23.44        000108.7        0.9993
2.23.45        000108.7        0.9993
2.23.46        000108.7        0.9988
2.23.47        000108.7        0.9988
2.23.48        000108.8        0.9988
2.23.49        000108.8        0.9980
2.23.50        000108.8        0.9988
2.23.51        000108.9        0.9988
2.23.52        000108.9        0.9988
2.23.53        000108.9        0.9988
2.23.54        000109.0        0.9980
2.23.55        000109.0        0.9988
2.23.56        000109.0        0.9988
2.23.57        000109.0        0.9980
2.23.58        000109.1        0.9988
2.23.59        000109.1        0.9980
2.24.00        000109.1        0.9988
2.24.01        000109.2        0.9988
2.24.02        000109.2        0.9988
2.24.03        000109.2        0.9988
2.24.04        000109.2        0.9988
2.24.05        000109.3        0.9988
2.24.06        000109.3        0.9988
2.24.07        000109.4        0.9988
2.24.08        000109.4        0.9988
2.24.09        000109.4        0.9988
2.24.10        000109.5        0.9988
2.24.11        000109.5        0.9988
2.24.12        000109.5        0.9988
2.24.13        000109.6        0.9980
2.24.14        000109.6        0.9988
2.24.15        000109.6        0.9988
2.24.16        000109.7        0.9988
2.24.17        000109.7        0.9988
2.24.18        000109.7        0.9988
2.24.19        000109.8        0.9988
2.24.20        000109.8        0.9988
2.24.21        000109.8        0.9988
2.24.22        000109.9        0.9993
2.24.23        000109.9        0.9993
2.24.24        000109.9        0.9993
2.24.25        000109.9        0.9988
2.24.26        000110.0        0.9993
2.24.27        000110.0        0.9988
2.24.28        000110.0        0.9988
2.24.29        000110.1        0.9988
2.24.30        000110.1        0.9988
2.24.31        000110.1        0.9988
2.24.32        000110.2        0.9988
2.24.33        000110.2        0.9988
2.24.34        000110.2        0.9988
2.24.35        000110.3        0.9988
2.24.36        000110.3        0.9988
2.24.37        000110.4        0.9988
2.24.38        000110.4        0.9988
2.24.39        000110.4        0.9988
2.24.40        000110.4        0.9988
2.24.41        000110.5        0.9988
2.24.42        000110.5        0.9988
2.24.43        000110.5        0.9988
2.24.44        000110.6        0.9988
2.24.45        000110.6        0.9988
2.24.46        000110.6        0.9988
2.24.47        000110.7        0.9988
2.24.48        000110.7        0.9988
2.24.49        000110.7        0.9988
2.24.50        000110.7        0.9980
2.24.51        000110.8        0.9988
2.24.52        000110.8        0.9988
2.24.53        000110.8        0.9988
2.24.54        000110.9        0.9988
2.24.55        000110.9        0.9988
2.24.56        000110.9        0.9988
2.24.57        000111.0        0.9980
2.24.58        000111.0        0.9980
2.24.59        000111.0        0.9988
2.25.00        000111.0        0.9980
2.25.01        000111.1        0.9988
2.25.02        000111.1        0.9988
2.25.03        000111.1        0.9980
2.25.04        000111.2        0.9980
2.25.05        000111.2        0.9973
2.25.06        000111.2        0.9988
2.25.07        000111.2        0.9980
2.25.08        000111.3        0.9973
2.25.09        000111.3        0.9988
2.25.10        000111.4        0.9988
2.25.11        000111.4        0.9988
2.25.12        000111.4        0.9988
2.25.13        000111.4        0.9988
2.25.14        000111.5        0.9988
2.25.15        000111.5        0.9988
2.25.16        000111.6        0.9980
2.25.17        000111.6        0.9980
2.25.18        000111.6        0.9993
2.25.19        000111.6        0.9988
2.25.20        000111.7        0.9988
2.25.21        000111.7        0.9980
2.25.22        000111.7        0.9988
2.25.23        000111.7        0.9988
2.25.24        000111.7        0.9980
2.25.25        000111.8        0.9988
2.25.26        000111.9        0.9988
2.25.27        000111.9        0.9988
2.25.28        000111.9        0.9980
2.25.29        000112.0        0.9988
2.25.30        000112.0        0.9980
2.25.31        000112.0        0.9980
2.25.32        000112.1        0.9980
2.25.33        000112.1        0.9988
2.25.34        000112.1        0.9993
2.25.35        000112.1        0.9993
2.25.36        000112.2        0.9988
2.25.37        000112.2        0.9973
2.25.38        000112.2        0.9980
2.25.39        000112.3        0.9988
2.25.40        000112.3        0.9993
2.25.41        000112.4        1.0000
2.25.42        000112.4        0.9988
2.25.43        000112.4        0.9988
2.25.44        000112.5        0.9988
2.25.45        000112.5        0.9980
2.25.46        000112.5        0.9988
2.25.47        000112.5        0.9993
2.25.48        000112.6        0.9988
2.25.49        000112.6        0.9988
2.25.50        000112.6        0.9980
2.25.51        000112.7        0.9988
2.25.52        000112.7        0.9988
2.25.53        000112.7        0.9980
2.25.54        000112.8        0.9988
2.25.55        000112.8        0.9988
2.25.56        000112.8        0.9980
2.25.57        000112.8        0.9973
2.25.58        000112.9        0.9973
2.25.59        000112.9        0.9973
2.26.00        000113.0        0.9973
2.26.01        000113.0        0.9973
2.26.02        000113.0        0.9973
2.26.03        000113.1        0.9966
2.26.04        000113.1        0.9961
2.26.05        000113.1        0.9961
2.26.06        000113.2        0.9954
2.26.07        000113.2        0.9954
2.26.08        000113.2        0.9941
2.26.09        000113.3        0.9946
2.26.10        000113.3        0.9941
2.26.11        000113.3        0.9927
2.26.12        000113.3        0.9919
2.26.13        000113.4        0.9919
2.26.14        000113.4        0.9907
2.26.15        000113.5        0.9888
2.26.16        000113.4        0.9873
2.26.17        000113.5        0.9854
2.26.18        000113.5        0.9834
2.26.19        000113.6        0.9822
2.26.20        000113.6        0.9814
2.26.21        000113.6        0.9780
2.26.22        000113.7        0.9756
2.26.23        000113.7        0.9722
2.26.24        000113.7        0.9688
2.26.25        000113.7        0.9656
2.26.26        000113.8        0.9617
2.26.27        000113.8        0.9570
2.26.28        000113.8        0.9526
2.26.29        000113.9        0.9475
2.26.30        000113.9        0.9417
2.26.31        000114.0        0.9353
2.26.32        000114.0        0.9304
2.26.33        000114.0        0.9221
2.26.34        000114.1        0.9146
2.26.35        000114.1        0.9072
2.26.36        000114.1        0.8994
2.26.37        000114.1        0.8904
2.26.38        000114.2        0.8799
2.26.39        000114.2        0.8718
2.26.40        000114.2        0.8613
2.26.41        000114.3        0.8508
2.26.42        000114.3        0.8386
2.26.43        000114.3        0.8269
2.26.44        000114.4        0.8152
2.26.45        000114.4        0.8025
2.26.46        000114.4        0.7898
2.26.47        000114.5        0.7769
2.26.48        000114.5        0.7629
2.26.49        000114.5        0.7490
2.26.50        000114.5        0.7346
2.26.51        000114.6        0.7207
2.26.52        000114.6        0.7058
2.26.53        000114.6        0.6912
2.26.54        000114.7        0.6768
2.26.55        000114.7        0.6609
2.26.56        000114.7        0.6472
2.26.57        000114.7        0.6313
2.26.58        000114.8        0.6182
2.26.59        000114.8        0.6033
2.27.00        000114.8        0.5884
2.27.01        000114.9        0.5730
2.27.02        000114.9        0.5596
2.27.03        000114.9        0.5457
2.27.04        000115.0        0.5320
2.27.05        000115.0        0.5183
2.27.06        000115.0        0.5056
2.27.07        000115.1        0.4924
2.27.08        000115.1        0.4797
2.27.09        000115.1        0.4673
2.27.10        000115.2        0.4558
2.27.11        000115.2        0.4446
2.27.12        000115.2        0.4341
2.27.13        000115.3        0.4229
2.27.14        000115.3        0.4121
2.27.15        000115.3        0.4023
2.27.16        000115.4        0.3933
2.27.17        000115.4        0.3838
2.27.18        000115.4        0.3745
2.27.19        000115.5        0.3655
2.27.20        000115.5        0.3572
2.27.21        000115.5        0.3496
2.27.22        000115.5        0.3420
2.27.23        000115.6        0.3359
2.27.24        000115.6        0.3281
2.27.25        000115.6        0.3220
2.27.26        000115.7        0.3157
2.27.27        000115.7        0.3086
2.27.28        000115.7        0.3035
2.27.29        000115.8        0.2986
2.27.30        000115.8        0.2932
2.27.31        000115.8        0.2881
2.27.32        000115.9        0.2827
2.27.33        000115.9        0.2786
2.27.34        000115.9        0.2749
2.27.35        000115.9        0.2698
2.27.36        000116.0        0.2664
2.27.37        000116.0        0.2632
2.27.38        000116.0        0.2593
2.27.39        000116.1        0.2563
2.27.40        000116.1        0.2537
2.27.41        000116.1        0.2510
2.27.42        000116.2        0.2478
2.27.43        000116.2        0.2451
2.27.44        000116.2        0.2432
2.27.45        000116.3        0.2402
2.27.46        000116.3        0.2371
2.27.47        000116.3        0.2358
2.27.48        000116.4        0.2332
2.27.49        000116.4        0.2322
2.27.50        000116.4        0.2297
2.27.51        000116.5        0.2288
2.27.52        000116.5        0.2271
2.27.53        000116.5        0.2246
2.27.54        000116.6        0.2246
2.27.55        000116.6        0.2222
2.27.56        000116.6        0.2207
2.27.57        000116.7        0.2205
2.27.58        000116.7        0.2192
2.27.59        000116.7        0.2173
2.28.00        000116.8        0.2175
2.28.01        000116.8        0.2170
2.28.02        000116.8        0.2158
2.28.03        000116.9        0.2144
2.28.04        000116.9        0.2131
2.28.05        000116.9        0.2136
2.28.06        000117.0        0.2124
2.28.07        000117.0        0.2126
2.28.08        000117.0        0.2114
2.28.09        000117.1        0.2114
2.28.10        000117.1        0.2097
2.28.11        000117.1        0.2095
2.28.12        000117.2        0.2095
2.28.13        000117.2        0.2097
2.28.14        000117.2        0.2087
2.28.15        000117.3        0.2087
2.28.16        000117.3        0.2078
2.28.17        000117.3        0.2068
2.28.18        000117.4        0.2063
2.28.19        000117.4        0.2065
2.28.20        000117.4        0.2065
2.28.21        000117.5        0.2061
2.28.22        000117.5        0.2056
2.28.23        000117.5        0.2058
2.28.24        000117.5        0.2068
2.28.25        000117.6        0.2056
2.28.26        000117.6        0.2058
2.28.27        000117.6        0.2058
2.28.28        000117.7        0.2056
2.28.29        000117.7        0.2056
2.28.30        000117.7        0.2056
2.28.31        000117.8        0.2053
2.28.32        000117.8        0.2051
2.28.33        000117.8        0.2053
2.28.34        000117.9        0.2053
2.28.35        000117.9        0.2051
2.28.36        000117.9        0.2041
2.28.37        000118.0        0.2039
2.28.38        000118.0        0.2036
2.28.39        000118.0        0.2051
2.28.40        000118.0        0.2046
2.28.41        000118.1        0.2036
2.28.42        000118.1        0.2036
2.28.43        000118.1        0.2039
2.28.44        000118.2        0.2034
2.28.45        000118.2        0.2029
2.28.46        000118.3        0.2029
2.28.47        000118.3        0.2029
2.28.48        000118.3        0.2026
2.28.49        000118.4        0.2026
2.28.50        000118.4        0.2029
2.28.51        000118.4        0.2026
2.28.52        000118.4        0.2021
2.28.53        000118.5        0.2019
2.28.54        000118.5        0.2026
2.28.55        000118.6        0.2029
2.28.56        000118.6        0.2029
2.28.57        000118.6        0.2024
2.28.58        000118.6        0.2031
2.28.59        000118.7        0.2026
2.29.00        000118.7        0.2026
2.29.01        000118.7        0.2029
2.29.02        000118.8        0.2019
2.29.03        000118.8        0.2019
2.29.04        000118.8        0.2024
2.29.05        000118.9        0.2021
2.29.06        000118.9        0.2019
2.29.07        000118.9        0.2026
2.29.08        000119.0        0.2026
2.29.09        000119.0        0.2029
2.29.10        000119.0        0.2021
2.29.11        000119.0        0.2024
2.29.12        000119.1        0.2024
2.29.13        000119.1        0.2034
2.29.14        000119.1        0.2026
2.29.15        000119.2        0.2019
2.29.16        000119.3        0.2017
2.29.17        000119.3        0.2019
2.29.18        000119.3        0.2021
2.29.19        000119.4        0.2019
2.29.20        000119.4        0.2019
2.29.21        000119.4        0.2019
2.29.22        000119.4        0.2024
2.29.23        000119.5        0.2024
2.29.24        000119.5        0.2026
2.29.25        000119.5        0.2019
2.29.26        000119.6        0.2021
2.29.27        000119.6        0.2019
2.29.28        000119.6        0.2017
2.29.29        000119.7        0.2026
2.29.30        000119.7        0.2021
2.29.31        000119.7        0.2019
2.29.32        000119.8        0.2019
2.29.33        000119.8        0.2017
2.29.34        000119.8        0.2019
2.29.35        000119.9        0.2024
2.29.36        000119.9        0.2019
2.29.37        000119.9        0.2021
2.29.38        000119.9        0.2019
2.29.39        000120.0        0.2017
2.29.40        000120.0        0.2017
2.29.41        000120.0        0.2014
2.29.42        000120.1        0.2019
2.29.43        000120.1        0.2014
2.29.44        000120.2        0.2021
2.29.45        000120.2        0.2019
2.29.46        000120.2        0.2019
2.29.47        000120.2        0.2019
2.29.48        000120.3        0.2024
2.29.49        000120.3        0.2014
2.29.50        000120.3        0.2024
2.29.51        000120.4        0.2019
2.29.52        000120.4        0.2021
2.29.53        000120.4        0.2014
2.29.54        000120.5        0.2026
2.29.55        000120.5        0.2019
2.29.56        000120.5        0.2019
2.29.57        000120.5        0.2019
2.29.58        000120.6        0.2014
2.29.59        000120.7        0.2019
2.30.00        000120.7        0.2019
2.30.01        000120.7        0.2019
2.30.02        000120.7        0.2024
2.30.03        000120.7        0.2019
2.30.04        000120.8        0.2019
2.30.05        000120.8        0.2019
2.30.06        000120.8        0.2019
2.30.07        000120.9        0.2019
2.30.08        000120.9        0.2017
2.30.09        000120.9        0.2017
2.30.10        000121.0        0.2017
2.30.11        000121.0        0.2014
2.30.12        000121.0        0.2014
2.30.13        000121.1        0.2014
2.30.14        000121.1        0.2017
2.30.15        000121.1        0.2019
2.30.16        000121.1        0.2017
2.30.17        000121.2        0.2019
2.30.18        000121.2        0.2017
2.30.19        000121.2        0.2019
2.30.20        000121.3        0.2017
2.30.21        000121.3        0.2017
2.30.22        000121.3        0.2019
2.30.23        000121.4        0.2019
2.30.24        000121.4        0.2012
2.30.25        000121.4        0.2019
2.30.26        000121.5        0.2024
2.30.27        000121.5        0.2019
2.30.28        000121.5        0.2017
2.30.29        000121.5        0.2017
2.30.30        000121.6        0.2019
2.30.31        000121.6        0.2019
2.30.32        000121.6        0.2017
2.30.33        000121.6        0.2019
2.30.34        000121.7        0.2019
2.30.35        000121.7        0.2026
2.30.36        000121.8        0.2019
2.30.37        000121.8        0.2014
2.30.38        000121.8        0.2019
2.30.39        000121.9        0.2017
2.30.40        000121.9        0.2014
2.30.41        000121.9        0.2019
2.30.42        000122.0        0.2024
2.30.43        000122.0        0.2019
2.30.44        000122.0        0.2019
2.30.45        000122.0        0.2017
2.30.46        000122.1        0.2017
2.30.47        000122.1        0.2014
2.30.48        000122.2        0.2021
2.30.49        000122.2        0.2024
2.30.50        000122.2        0.2017
2.30.51        000122.2        0.2017
2.30.52        000122.3        0.2019
2.30.53        000122.3        0.2012
2.30.54        000122.3        0.2017
2.30.55        000122.4        0.2017
2.30.56        000122.4        0.2024
2.30.57        000122.4        0.2017
2.30.58        000122.5        0.2024
2.30.59        000122.5        0.2019
2.31.00        000122.5        0.2017
2.31.01        000122.6        0.2019
2.31.02        000122.6        0.2026
2.31.03        000122.6        0.2019
2.31.04        000122.6        0.2021
2.31.05        000122.7        0.2024
2.31.06        000122.7        0.2017
2.31.07        000122.7        0.2014
2.31.08        000122.8        0.2024
2.31.09        000122.8        0.2026
2.31.10        000122.9        0.2024
2.31.11        000122.9        0.2021
2.31.12        000122.9        0.2019
2.31.13        000122.9        0.2019
2.31.14        000123.0        0.2024
2.31.15        000123.0        0.2014
2.31.16        000123.0        0.2017
2.31.17        000123.0        0.2017
2.31.18        000123.1        0.2014
2.31.19        000123.1        0.2012
2.31.20        000123.2        0.2014
2.31.21        000123.2        0.2014
2.31.22        000123.2        0.2014
2.31.23        000123.2        0.2019
2.31.24        000123.2        0.2017
2.31.25        000123.3        0.2021
2.31.26        000123.3        0.2019
2.31.27        000123.3        0.2014
2.31.28        000123.4        0.2019
2.31.29        000123.4        0.2014
2.31.30        000123.4        0.2019
2.31.31        000123.4        0.2017
2.31.32        000123.5        0.2017
2.31.33        000123.5        0.2014
2.31.34        000123.6        0.2014
2.31.35        000123.6        0.2024
2.31.36        000123.6        0.2019
2.31.37        000123.7        0.2017
2.31.38        000123.7        0.2014
2.31.39        000123.7        0.2017
2.31.40        000123.8        0.2017
2.31.41        000123.8        0.2017
2.31.42        000123.8        0.2014
2.31.43        000123.8        0.2017
2.31.44        000123.9        0.2017
2.31.45        000123.9        0.2014
2.31.46        000124.0        0.2019
2.31.47        000124.0        0.2024
2.31.48        000124.0        0.2021
2.31.49        000124.1        0.2017
2.31.50        000124.1        0.2017
2.31.51        000124.1        0.2014
2.31.52        000124.1        0.2014
2.31.53        000124.2        0.2017
2.31.54        000124.2        0.2012
2.31.55        000124.2        0.2017
2.31.56        000124.3        0.2021
2.31.57        000124.3        0.2019
2.31.58        000124.3        0.2019
2.31.59        000124.3        0.2017
2.32.00        000124.4        0.2014
2.32.01        000124.4        0.2021
2.32.02        000124.4        0.2026
2.32.03        000124.5        0.2017
2.32.04        000124.5        0.2021
2.32.05        000124.5        0.2017
2.32.06        000124.6        0.2014
2.32.07        000124.6        0.2017
2.32.08        000124.6        0.2019
2.32.09        000124.7        0.2014
2.32.10        000124.7        0.2012
2.32.11        000124.7        0.2012
2.32.12        000124.8        0.2019
2.32.13        000124.8        0.2012
2.32.14        000124.8        0.2012
2.32.15        000124.8        0.2017
2.32.16        000124.8        0.2021
2.32.17        000124.9        0.2019
2.32.18        000124.9        0.2014
2.32.19        000124.9        0.2012
2.32.20        000125.0        0.2014
2.32.21        000125.0        0.2019
2.32.22        000125.1        0.2014
2.32.23        000125.1        0.2012
2.32.24        000125.1        0.2017
2.32.25        000125.1        0.2021
2.32.26        000125.2        0.2019
2.32.27        000125.2        0.2019
2.32.28        000125.2        0.2014
2.32.29        000125.3        0.2014
2.32.30        000125.3        0.2019
2.32.31        000125.3        0.2021
2.32.32        000125.4        0.2024
2.32.33        000125.4        0.2014
2.32.34        000125.4        0.2014
2.32.35        000125.5        0.2019
2.32.36        000125.5        0.2014
2.32.37        000125.5        0.2017
2.32.38        000125.6        0.2014
2.32.39        000125.6        0.2019
2.32.40        000125.6        0.2012
2.32.41        000125.6        0.2019
2.32.42        000125.7        0.2012
2.32.43        000125.7        0.2009
2.32.44        000125.7        0.2017
2.32.45        000125.7        0.2014
2.32.46        000125.8        0.2014
2.32.47        000125.8        0.2017
2.32.48        000125.9        0.2019
2.32.49        000125.9        0.2012
2.32.50        000125.9        0.2019
2.32.51        000125.9        0.2017
2.32.52        000126.0        0.2017
2.32.53        000126.0        0.2024
2.32.54        000126.1        0.2019
2.32.55        000126.1        0.2019
2.32.56        000126.1        0.2009
2.32.57        000126.1        0.2014
2.32.58        000126.2        0.2019
2.32.59        000126.2        0.2009
2.33.00        000126.2        0.2017
2.33.01        000126.3        0.2021
2.33.02        000126.3        0.2019
2.33.03        000126.3        0.2024
2.33.04        000126.4        0.2017
2.33.05        000126.4        0.2014
2.33.06        000126.4        0.2019
2.33.07        000126.5        0.2017
2.33.08        000126.5        0.2021
2.33.09        000126.5        0.2017
2.33.10        000126.5        0.2019
2.33.11        000126.6        0.2019
2.33.12        000126.6        0.2019
2.33.13        000126.7        0.2019
2.33.14        000126.7        0.2014
2.33.15        000126.7        0.2014
2.33.16        000126.7        0.2017
2.33.17        000126.8        0.2014
2.33.18        000126.8        0.2017
2.33.19        000126.8        0.2019
2.33.20        000126.9        0.2019
2.33.21        000126.9        0.2012
2.33.22        000126.9        0.2014
2.33.23        000126.9        0.2026
2.33.24        000127.0        0.2012
2.33.25        000127.0        0.2012
2.33.26        000127.1        0.2017
2.33.27        000127.1        0.2017
2.33.28        000127.1        0.2012
2.33.29        000127.2        0.2019
2.33.30        000127.2        0.2014
2.33.31        000127.2        0.2014
2.33.32        000127.2        0.2019
2.33.33        000127.3        0.2017
2.33.34        000127.3        0.2017
2.33.35        000127.4        0.2017
2.33.36        000127.4        0.2019
2.33.37        000127.4        0.2017
2.33.38        000127.4        0.2017
2.33.39        000127.5        0.2017
2.33.40        000127.5        0.2019
2.33.41        000127.6        0.2019
2.33.42        000127.6        0.2014
2.33.43        000127.6        0.2014
2.33.44        000127.6        0.2012
2.33.45        000127.7        0.2012
2.33.46        000127.7        0.2021
2.33.47        000127.7        0.2017
2.33.48        000127.7        0.2017
2.33.49        000127.8        0.2019
2.33.50        000127.8        0.2024
2.33.51        000127.8        0.2017
2.33.52        000127.9        0.2019
2.33.53        000127.9        0.2019
2.33.54        000127.9        0.2014
2.33.55        000127.9        0.2019
2.33.56        000128.0        0.2017
2.33.57        000128.0        0.2019
2.33.58        000128.1        0.2024
2.33.59        000128.1        0.2014
2.34.00        000128.1        0.2014
2.34.01        000128.1        0.2009
2.34.02        000128.2        0.2014
2.34.03        000128.2        0.2017
2.34.04        000128.2        0.2014
2.34.05        000128.3        0.2019
2.34.06        000128.3        0.2026
2.34.07        000128.3        0.2021
2.34.08        000128.4        0.2012
2.34.09        000128.4        0.2019
2.34.10        000128.4        0.2019
2.34.11        000128.5        0.2024
2.34.12        000128.5        0.2029
2.34.13        000128.5        0.2026
2.34.14        000128.6        0.2034
2.34.15        000128.6        0.2034
2.34.16        000128.6        0.2039
2.34.17        000128.6        0.2046
2.34.18        000128.7        0.2051
2.34.19        000128.7        0.2051
2.34.20        000128.7        0.2053
2.34.21        000128.8        0.2046
2.34.22        000128.8        0.2053
2.34.23        000128.8        0.2051
2.34.24        000128.9        0.2065
2.34.25        000128.9        0.2063
2.34.26        000128.9        0.2075
2.34.27        000128.9        0.2087
2.34.28        000129.0        0.2095
2.34.29        000129.0        0.2087
2.34.30        000129.1        0.2107
2.34.31        000129.1        0.2122
2.34.32        000129.1        0.2122
2.34.33        000129.1        0.2134
2.34.34        000129.2        0.2153
2.34.35        000129.2        0.2163
2.34.36        000129.2        0.2178
2.34.37        000129.3        0.2190
2.34.38        000129.3        0.2205
2.34.39        000129.3        0.2219
2.34.40        000129.3        0.2236
2.34.41        000129.4        0.2266
2.34.42        000129.4        0.2278
2.34.43        000129.4        0.2312
2.34.44        000129.5        0.2341
2.34.45        000129.5        0.2368
2.34.46        000129.5        0.2393
2.34.47        000129.6        0.2419
2.34.48        000129.6        0.2451
2.34.49        000129.6        0.2488
2.34.50        000129.7        0.2527
2.34.51        000129.7        0.2573
2.34.52        000129.7        0.2607
2.34.53        000129.8        0.2654
2.34.54        000129.8        0.2690
2.34.55        000129.8        0.2744
2.34.56        000129.8        0.2798
2.34.57        000129.9        0.2844
2.34.58        000129.9        0.2898
2.34.59        000129.9        0.2971
2.35.00        000130.0        0.3027
2.35.01        000130.0        0.3093
2.35.02        000130.0        0.3162
2.35.03        000130.0        0.3232
2.35.04        000130.1        0.3313
2.35.05        000130.1        0.3384
2.35.06        000130.2        0.3467
2.35.07        000130.2        0.3542
2.35.08        000130.2        0.3633
2.35.09        000130.3        0.3726
2.35.10        000130.3        0.3818
2.35.11        000130.3        0.3918
2.35.12        000130.3        0.4023
2.35.13        000130.4        0.4121
2.35.14        000130.4        0.4221
2.35.15        000130.4        0.4336
2.35.16        000130.5        0.4443
2.35.17        000130.5        0.4551
2.35.18        000130.5        0.4673
2.35.19        000130.6        0.4785
2.35.20        000130.6        0.4905
2.35.21        000130.6        0.5024
2.35.22        000130.6        0.5151
2.35.23        000130.7        0.5283
2.35.24        000130.7        0.5398
2.35.25        000130.8        0.5525
2.35.26        000130.8        0.5657
2.35.27        000130.8        0.5789
2.35.28        000130.8        0.5906
2.35.29        000130.9        0.6045
2.35.30        000130.9        0.6167
2.35.31        000130.9        0.6287
2.35.32        000131.0        0.6423
2.35.33        000131.0        0.6543
2.35.34        000131.0        0.6667
2.35.35        000131.1        0.6780
2.35.36        000131.1        0.6902
2.35.37        000131.1        0.7029
2.35.38        000131.2        0.7144
2.35.39        000131.2        0.7246
2.35.40        000131.2        0.7375
2.35.41        000131.2        0.7476
2.35.42        000131.3        0.7583
2.35.43        000131.3        0.7690
2.35.44        000131.3        0.7786
2.35.45        000131.4        0.7888
2.35.46        000131.4        0.7983
2.35.47        000131.4        0.8074
2.35.48        000131.4        0.8159
2.35.49        000131.5        0.8242
2.35.50        000131.5        0.8320
2.35.51        000131.5        0.8403
2.35.52        000131.6        0.8479
2.35.53        000131.6        0.8555
2.35.54        000131.7        0.8630
2.35.55        000131.7        0.8682
2.35.56        000131.7        0.8752
2.35.57        000131.7        0.8811
2.35.58        000131.8        0.8872
2.35.59        000131.8        0.8921
2.36.00        000131.8        0.8975
2.36.01        000131.8        0.9023
2.36.02        000131.9        0.9067
2.36.03        000131.9        0.9116
2.36.04        000132.0        0.9146
2.36.05        000132.0        0.9189
2.36.06        000132.0        0.9241
2.36.07        000132.0        0.9277
2.36.08        000132.1        0.9304
2.36.09        000132.1        0.9336
2.36.10        000132.1        0.9373
2.36.11        000132.2        0.9404
2.36.12        000132.2        0.9424
2.36.13        000132.2        0.9463
2.36.14        000132.2        0.9468
2.36.15        000132.3        0.9500
2.36.16        000132.3        0.9512
2.36.17        000132.4        0.9531
2.36.18        000132.4        0.9563
2.36.19        000132.4        0.9575
2.36.20        000132.4        0.9595
2.36.21        000132.5        0.9617
2.36.22        000132.5        0.9622
2.36.23        000132.5        0.9636
2.36.24        000132.6        0.9648
2.36.25        000132.6        0.9663
2.36.26        000132.6        0.9668
2.36.27        000132.7        0.9688
2.36.28        000132.7        0.9688
2.36.29        000132.7        0.9714
2.36.30        000132.8        0.9714
2.36.31        000132.8        0.9729
2.36.32        000132.8        0.9741
2.36.33        000132.9        0.9729
2.36.34        000132.9        0.9749
2.36.35        000132.9        0.9761
2.36.36        000132.9        0.9761
2.36.37        000133.0        0.9768
2.36.38        000133.0        0.9780
2.36.39        000133.0        0.9795
2.36.40        000133.1        0.9780
2.36.41        000133.1        0.9795
2.36.42        000133.1        0.9802
2.36.43        000133.2        0.9802
2.36.44        000133.2        0.9807
2.36.45        000133.2        0.9814
